web-scraper-order,web-scraper-start-url,hotel_link,hotel_link-href,review_count,pagination
"1684891811-1934","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1124. Pondok Pundi Village Inn & Spa","https://www.tripadvisor.co.id/Hotel_Review-g297701-d2523060-Reviews-Pondok_Pundi_Village_Inn_Spa-Ubud_Gianyar_Regency_Bali.html","181 ulasan",""
"1684891811-1935","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1125. Jangkrik Homestay","https://www.tripadvisor.co.id/Hotel_Review-g297701-d2391132-Reviews-Jangkrik_Homestay-Ubud_Gianyar_Regency_Bali.html","178 ulasan",""
"1684891811-1936","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1126. Desak Putu Putera Homestay","https://www.tripadvisor.co.id/Hotel_Review-g3932211-d3188752-Reviews-Desak_Putu_Putera_Homestay-Peliatan_Ubud_Gianyar_Regency_Bali.html","129 ulasan",""
"1684891811-1937","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1127. Tapa Bale Gede Lembongan","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d14377273-Reviews-Tapa_Bale_Gede_Lembongan-Nusa_Lembongan_Bali.html","51 ulasan",""
"1684891811-1938","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1128. Ibis Bali Kuta","https://www.tripadvisor.co.id/Hotel_Review-g297697-d2667502-Reviews-Ibis_Bali_Kuta-Kuta_Kuta_District_Bali.html","508 ulasan",""
"1684891811-1939","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1129. Citadines Berawa Beach Bali","https://www.tripadvisor.co.id/Hotel_Review-g311298-d23029807-Reviews-Citadines_Berawa_Beach_Bali-Canggu_North_Kuta_Bali.html","48 ulasan",""
"1684891811-1940","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1130. Anahata Villas & Spa Resort","https://www.tripadvisor.co.id/Hotel_Review-g15201092-d677557-Reviews-Anahata_Villas_Spa_Resort-Pejeng_Kaja_Tampaksiring_Gianyar_Regency_Bali.html","227 ulasan",""
"1684891811-1941","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1131. The Jimbaran View","https://www.tripadvisor.co.id/Hotel_Review-g297696-d4273338-Reviews-The_Jimbaran_View-Jimbaran_South_Kuta_Bali.html","408 ulasan",""
"1684891811-1942","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1132. Roots Tree House","https://www.tripadvisor.co.id/Hotel_Review-g1219108-d21058112-Reviews-Roots_Tree_House-Ungasan_Bukit_Peninsula_Bali.html","30 ulasan",""
"1684891811-1943","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1133. Nunia Boutique Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d1886473-Reviews-Nunia_Boutique_Villas-Seminyak_Kuta_District_Bali.html","213 ulasan",""
"1684891811-1944","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1134. La Résidence Anam","https://www.tripadvisor.co.id/Hotel_Review-g311298-d12631797-Reviews-La_Residence_Anam-Canggu_North_Kuta_Bali.html","47 ulasan",""
"1684891811-1945","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1135. Dini D'Nusa","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d10712861-Reviews-Dini_D_Nusa-Nusa_Lembongan_Bali.html","89 ulasan",""
"1684891811-1946","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1136. Onje Resort and Villas","https://www.tripadvisor.co.id/Hotel_Review-g1025505-d4841688-Reviews-Onje_Resort_and_Villas-Tampaksiring_Gianyar_Regency_Bali.html","227 ulasan",""
"1684891811-1947","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1137. Uma Padi Villa","https://www.tripadvisor.co.id/Hotel_Review-g297701-d8749134-Reviews-Uma_Padi_Villa-Ubud_Gianyar_Regency_Bali.html","74 ulasan",""
"1684891811-1948","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1138. Urban Styles Hitz Kuta","https://www.tripadvisor.co.id/Hotel_Review-g297697-d7263989-Reviews-Urban_Styles_Hitz_Kuta-Kuta_Kuta_District_Bali.html","198 ulasan",""
"1684891811-1949","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1139. Sejuk Beach Villas","https://www.tripadvisor.co.id/Hotel_Review-g1025508-d3679896-Reviews-Sejuk_Beach_Villas-Mengwi_Bali.html","87 ulasan",""
"1684891811-1950","https://www.tripadvisor.co.id/Hotels-g294226-oa1110-Bali-Hotels.html","1140. Karang Mesari Ubud Bungalow","https://www.tripadvisor.co.id/Hotel_Review-g297701-d1574197-Reviews-Karang_Mesari_Ubud_Bungalow-Ubud_Gianyar_Regency_Bali.html","120 ulasan",""
"1684891819-1951","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1081. Adila Warung and Homestay","https://www.tripadvisor.co.id/Hotel_Review-g608490-d10771210-Reviews-Adila_Warung_and_Homestay-Munduk_Banjar_Buleleng_Regency_Bali.html","39 ulasan",""
"1684891819-1952","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1082. Pondok Sari Kuta Bali","https://www.tripadvisor.co.id/Hotel_Review-g297697-d1845141-Reviews-Pondok_Sari_Kuta_Bali-Kuta_Kuta_District_Bali.html","270 ulasan",""
"1684891819-1953","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1083. Solaris Hotel Kuta Bali","https://www.tripadvisor.co.id/Hotel_Review-g297697-d3722188-Reviews-Solaris_Hotel_Kuta_Bali-Kuta_Kuta_District_Bali.html","460 ulasan",""
"1684891819-1954","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1084. Ocean View Dive Resort Tulamben","https://www.tripadvisor.co.id/Hotel_Review-g469406-d2194084-Reviews-Ocean_View_Dive_Resort_Tulamben-Tulamben_Bali.html","218 ulasan",""
"1684891819-1955","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1085. Amatara  Athaya Ubud","https://www.tripadvisor.co.id/Hotel_Review-g3388764-d12222131-Reviews-Athaya_Ubud-Lodtunduh_Ubud_Gianyar_Regency_Bali.html","105 ulasan",""
"1684891819-1956","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1086. Ombak Bay Lembongan","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d13977520-Reviews-Ombak_Bay_Lembongan-Nusa_Lembongan_Bali.html","52 ulasan",""
"1684891819-1957","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1087. Sananda Bungalows","https://www.tripadvisor.co.id/Hotel_Review-g297699-d1837224-Reviews-Sananda_Bungalows-Singaraja_Buleleng_District_Buleleng_Regency_Bali.html","98 ulasan",""
"1684891819-1958","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1088. Cara Cara Inn","https://www.tripadvisor.co.id/Hotel_Review-g297697-d12915725-Reviews-Cara_Cara_Inn-Kuta_Kuta_District_Bali.html","214 ulasan",""
"1684891819-1959","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1089. Tropica Tranquility Villa","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d7649898-Reviews-Tropica_Tranquility_Villa-Nusa_Lembongan_Bali.html","73 ulasan",""
"1684891819-1960","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1090. Akara Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d1547542-Reviews-Akara_Villas-Seminyak_Kuta_District_Bali.html","99 ulasan",""
"1684891819-1961","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1091. Jabunami Villa Canggu Bali","https://www.tripadvisor.co.id/Hotel_Review-g311298-d2194610-Reviews-Jabunami_Villa_Canggu_Bali-Canggu_North_Kuta_Bali.html","127 ulasan",""
"1684891819-1962","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1092. Beach Hello Bungalows","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d3267517-Reviews-Beach_Hello_Bungalows-Nusa_Lembongan_Bali.html","180 ulasan",""
"1684891819-1963","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1093. The Sun Hotel & Spa","https://www.tripadvisor.co.id/Hotel_Review-g608487-d6418511-Reviews-The_Sun_Hotel_Spa-Legian_Kuta_District_Bali.html","807 ulasan",""
"1684891819-1964","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1094. Wyndham Dreamland Resort Bali","https://www.tripadvisor.co.id/Hotel_Review-g1380108-d13418828-Reviews-Wyndham_Dreamland_Resort_Bali-Pecatu_Bukit_Peninsula_Bali.html","213 ulasan",""
"1684891819-1965","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1095. Ambalama Bali","https://www.tripadvisor.co.id/Hotel_Review-g1025508-d6900230-Reviews-Ambalama_Bali-Mengwi_Bali.html","59 ulasan",""
"1684891819-1966","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1096. The Bali Dream Villa Seminyak","https://www.tripadvisor.co.id/Hotel_Review-g469404-d1013759-Reviews-The_Bali_Dream_Villa_Seminyak-Seminyak_Kuta_District_Bali.html","728 ulasan",""
"1684891819-1967","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1097. Umah CinCin","https://www.tripadvisor.co.id/Hotel_Review-g297697-d3569970-Reviews-Umah_CinCin-Kuta_Kuta_District_Bali.html","67 ulasan",""
"1684891819-1968","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1098. M Suite","https://www.tripadvisor.co.id/Hotel_Review-g469404-d6001374-Reviews-M_Suite-Seminyak_Kuta_District_Bali.html","191 ulasan",""
"1684891819-1969","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1099. Putu's Paradise Guesthouse","https://www.tripadvisor.co.id/Hotel_Review-g297701-d10788547-Reviews-Putu_s_Paradise_Guesthouse-Ubud_Gianyar_Regency_Bali.html","49 ulasan",""
"1684891819-1970","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1100. Bamboo Paradise Guesthouse & Hostel","https://www.tripadvisor.co.id/Hotel_Review-g1078452-d2108597-Reviews-Bamboo_Paradise_Guesthouse_Hostel-Padangbai_Bali.html","182 ulasan",""
"1684891819-1971","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1101. The Asa Maia","https://www.tripadvisor.co.id/Hotel_Review-g1380108-d23581158-Reviews-The_Asa_Maia-Pecatu_Bukit_Peninsula_Bali.html","28 ulasan",""
"1684891819-1972","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1102. Kama Bisma Cottage","https://www.tripadvisor.co.id/Hotel_Review-g297701-d5003608-Reviews-Kama_Bisma_Cottage-Ubud_Gianyar_Regency_Bali.html","119 ulasan",""
"1684891819-1973","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1103. Pandawa Beach Home Stay","https://www.tripadvisor.co.id/Hotel_Review-g297697-d8076816-Reviews-Pandawa_Beach_Home_Stay-Kuta_Kuta_District_Bali.html","71 ulasan",""
"1684891819-1974","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1104. Ubud Wins Bungalow","https://www.tripadvisor.co.id/Hotel_Review-g297701-d10153436-Reviews-Ubud_Wins_Bungalow-Ubud_Gianyar_Regency_Bali.html","51 ulasan",""
"1684891819-1975","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1105. Krisna Home Stay","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d8868304-Reviews-Krisna_Home_Stay-Nusa_Lembongan_Bali.html","57 ulasan",""
"1684891819-1976","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1106. Jati Homestay","https://www.tripadvisor.co.id/Hotel_Review-g297701-d1161671-Reviews-Jati_Homestay-Ubud_Gianyar_Regency_Bali.html","259 ulasan",""
"1684891819-1977","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1107. Govardhan Bungalow","https://www.tripadvisor.co.id/Hotel_Review-g12818984-d12805730-Reviews-Govardhan_Bungalow-Batununggul_Nusa_Penida_Bali.html","47 ulasan",""
"1684891819-1978","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1108. By Dorry Bed & Breakfast","https://www.tripadvisor.co.id/Hotel_Review-g297695-d3222834-Reviews-By_Dorry_Bed_Breakfast-Gianyar_Gianyar_Regency_Bali.html","92 ulasan",""
"1684891819-1979","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1109. Maison Simba","https://www.tripadvisor.co.id/Hotel_Review-g2283829-d10167061-Reviews-Maison_Simba-Beraban_Bali.html","43 ulasan",""
"1684891819-1980","https://www.tripadvisor.co.id/Hotels-g294226-oa1080-Bali-Hotels.html","1110. Villa Besar","https://www.tripadvisor.co.id/Hotel_Review-g608486-d1904742-Reviews-Villa_Besar-Kerobokan_North_Kuta_Bali.html","182 ulasan",""
"1684891827-1981","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1051. Grand Balisani Suites","https://www.tripadvisor.co.id/Hotel_Review-g469404-d450831-Reviews-Grand_Balisani_Suites-Seminyak_Kuta_District_Bali.html","852 ulasan",""
"1684891827-1982","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1052. Kadiga Villas Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d7725623-Reviews-Kadiga_Villas_Ubud-Ubud_Gianyar_Regency_Bali.html","111 ulasan",""
"1684891827-1983","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1053. Pelangi Bali Hotel","https://www.tripadvisor.co.id/Hotel_Review-g469404-d312457-Reviews-Pelangi_Bali_Hotel-Seminyak_Kuta_District_Bali.html","1.305 ulasan",""
"1684891827-1984","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1054. Villa Selina","https://www.tripadvisor.co.id/Hotel_Review-g1567365-d2371359-Reviews-Villa_Selina-Bondalem_Tejakula_Buleleng_Regency_Bali.html","120 ulasan",""
"1684891827-1985","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1055. The Swaha Bali Hotel","https://www.tripadvisor.co.id/Hotel_Review-g12634008-d6692355-Reviews-The_Swaha_Bali_Hotel-Batubulan_Sukawati_Gianyar_Regency_Bali.html","85 ulasan",""
"1684891827-1986","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1056. Pondok Rahayu Guest House","https://www.tripadvisor.co.id/Hotel_Review-g608493-d6925758-Reviews-Pondok_Rahayu_Guest_House-Pemuteran_Gerokgak_Buleleng_Regency_Bali.html","79 ulasan",""
"1684891827-1987","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1057. J4 Hotels Legian","https://www.tripadvisor.co.id/Hotel_Review-g608487-d5596284-Reviews-J4_Hotels_Legian-Legian_Kuta_District_Bali.html","374 ulasan",""
"1684891827-1988","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1058. HOSHINOYA Bali","https://www.tripadvisor.co.id/Hotel_Review-g12076487-d11969835-Reviews-HOSHINOYA_Bali-Pejeng_Kangin_Tampaksiring_Gianyar_Regency_Bali.html","116 ulasan",""
"1684891827-1989","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1059. Bumi Muwa Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d2661348-Reviews-Bumi_Muwa_Ubud-Ubud_Gianyar_Regency_Bali.html","193 ulasan",""
"1684891827-1990","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1060. Arama Riverside Villas","https://www.tripadvisor.co.id/Hotel_Review-g608487-d2628605-Reviews-Arama_Riverside_Villas-Legian_Kuta_District_Bali.html","194 ulasan",""
"1684891827-1991","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1061. INFINITY8 BALI","https://www.tripadvisor.co.id/Hotel_Review-g297696-d8737544-Reviews-INFINITY8_BALI-Jimbaran_South_Kuta_Bali.html","263 ulasan",""
"1684891827-1992","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1062. The Haere Seminyak - Oleh Astadala","https://www.tripadvisor.co.id/Hotel_Review-g469404-d5602766-Reviews-The_Haere_Seminyak_By_Astadala-Seminyak_Kuta_District_Bali.html","167 ulasan",""
"1684891827-1993","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1063. Ubud Lestari Bungalows","https://www.tripadvisor.co.id/Hotel_Review-g297701-d1170823-Reviews-Ubud_Lestari_Bungalows-Ubud_Gianyar_Regency_Bali.html","117 ulasan",""
"1684891827-1994","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1064. Svaha Private Villas","https://www.tripadvisor.co.id/Hotel_Review-g2538504-d10782349-Reviews-Svaha_Private_Villas-Nusa_Ceningan_Bali.html","102 ulasan",""
"1684891827-1995","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1065. Maca Villas & Spa Umalas","https://www.tripadvisor.co.id/Hotel_Review-g608486-d11894463-Reviews-Maca_Villas_Spa_Umalas-Kerobokan_North_Kuta_Bali.html","54 ulasan",""
"1684891827-1996","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1066. Rijasa Agung Resort & Villas","https://www.tripadvisor.co.id/Hotel_Review-g608492-d614387-Reviews-Rijasa_Agung_Resort_Villas-Payangan_Gianyar_Regency_Bali.html","209 ulasan",""
"1684891827-1997","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1067. Kiskenda Cottages","https://www.tripadvisor.co.id/Hotel_Review-g297701-d10804804-Reviews-Kiskenda_Cottages-Ubud_Gianyar_Regency_Bali.html","113 ulasan",""
"1684891827-1998","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1068. The Ocean Sunset Villas Ceningan","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d7733886-Reviews-The_Ocean_Sunset_Villas_Ceningan-Nusa_Lembongan_Bali.html","138 ulasan",""
"1684891827-1999","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1069. The Hideout Hostel","https://www.tripadvisor.co.id/Hotel_Review-g5323528-d11426658-Reviews-The_Hideout_Hostel-Pererenan_Canggu_North_Kuta_Bali.html","93 ulasan",""
"1684891827-2000","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1070. Umadasa Seminyak","https://www.tripadvisor.co.id/Hotel_Review-g469404-d2519640-Reviews-Umadasa_Seminyak-Seminyak_Kuta_District_Bali.html","189 ulasan",""
"1684891827-2001","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1071. The Niti Hut's","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d12336410-Reviews-The_Niti_Hut_s-Nusa_Lembongan_Bali.html","79 ulasan",""
"1684891827-2002","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1072. Teba House","https://www.tripadvisor.co.id/Hotel_Review-g297701-d1309004-Reviews-Teba_House-Ubud_Gianyar_Regency_Bali.html","284 ulasan",""
"1684891827-2003","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1073. Mahala Hasa Villas Seminyak by Premier Hospitality Asia","https://www.tripadvisor.co.id/Hotel_Review-g469404-d2408949-Reviews-Mahala_Hasa_Villas_Seminyak_by_Premier_Hospitality_Asia-Seminyak_Kuta_District_Bali.html","183 ulasan",""
"1684891827-2004","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1074. Bali Palms","https://www.tripadvisor.co.id/Hotel_Review-g23498291-d23488519-Reviews-Bali_Palms-Manikyang_Selemadeg_Bali.html","27 ulasan",""
"1684891827-2005","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1075. Ida Inn Bali","https://www.tripadvisor.co.id/Hotel_Review-g297697-d629605-Reviews-Ida_Inn_Bali-Kuta_Kuta_District_Bali.html","619 ulasan",""
"1684891827-2006","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1076. Pondok Prapen","https://www.tripadvisor.co.id/Hotel_Review-g297701-d8826331-Reviews-Pondok_Prapen-Ubud_Gianyar_Regency_Bali.html","81 ulasan",""
"1684891827-2007","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1077. Villa Bodhi","https://www.tripadvisor.co.id/Hotel_Review-g608492-d3189308-Reviews-Villa_Bodhi-Payangan_Gianyar_Regency_Bali.html","52 ulasan",""
"1684891827-2008","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1078. Nyuh Gading Home Stay Lembongan","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d7679279-Reviews-Nyuh_Gading_Home_Stay_Lembongan-Nusa_Lembongan_Bali.html","96 ulasan",""
"1684891827-2009","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1079. Room & Vespa 1","https://www.tripadvisor.co.id/Hotel_Review-g469404-d6656505-Reviews-Room_Vespa_1-Seminyak_Kuta_District_Bali.html","114 ulasan",""
"1684891827-2010","https://www.tripadvisor.co.id/Hotels-g294226-oa1050-Bali-Hotels.html","1080. Sleepwell Seminyak","https://www.tripadvisor.co.id/Hotel_Review-g469404-d10804302-Reviews-Sleepwell_Seminyak-Seminyak_Kuta_District_Bali.html","63 ulasan",""
"1684891835-2011","https://www.tripadvisor.co.id/Hotels-g294226-oa1020-Bali-Hotels.html","1021. Kuta Paradiso Hotel","https://www.tripadvisor.co.id/Hotel_Review-g297697-d308413-Reviews-Kuta_Paradiso_Hotel-Kuta_Kuta_District_Bali.html","2.146 ulasan",""
"1684891835-2012","https://www.tripadvisor.co.id/Hotels-g294226-oa1020-Bali-Hotels.html","1022. Mayura Ubud Retreat","https://www.tripadvisor.co.id/Hotel_Review-g297701-d25266212-Reviews-Mayura_Ubud_Retreat-Ubud_Gianyar_Regency_Bali.html","27 ulasan",""
"1684891835-2013","https://www.tripadvisor.co.id/Hotels-g294226-oa1020-Bali-Hotels.html","1023. Keramas Sacred River","https://www.tripadvisor.co.id/Hotel_Review-g3591831-d15765155-Reviews-Keramas_Sacred_River-Keramas_Blahbatuh_Gianyar_Regency_Bali.html","43 ulasan",""
