,hotel,review,stars
76,The Sankara Suite & Villas By Pramana,"The Sankara Suite & Villa memberi kami river pool villa yang nyaman dan luar biasa. Kami adalah pasangan muda yang ingin kembali menikmati keintiman bersama di ubud setelah hampir 2 tahun pandemi covid. Suasana romantis private pool villa sungguh mampu membuat hubungan kami semakin intim. Situasi penuh tekanan selama pandemi dengan cepat terlupakan bersamaan dengan detik demi detik bercanda bersama di dalam private pool maupun ditengah-tengah mandi bubblenya.  Kebetulan kami menginap 3 hari sebelum galungan sehingga banyak tempat kuliner otentik bali tutup menjelang galungan. Beruntung di tempat ini tersedia Laddu Resto yang mengisi perut kami dengan makanan enak dengan harga yang relatif terjangkau.  Oiya, kami juga menghabiskan waktu dengan aktivitas outdoor seperti ATV ride…",5
77,The Sankara Suite & Villas By Pramana,"Kamar bagus bgt, tataletak kamar + lightning bagus, cuman air untuk bathup kurang panas, ready salt untuk spa, luar biasa, design bathupnya bagus, pool bersih. Pemandangan nya keren. Ac ga nyala tapi kamar udah dingin. Hari kedua mungkin lupa di refill sabunnya, tp its okay, Sabun untuk spa nya masih ada. pelayanan nya bagus , inisiatif , ramah. Nyaman nginep disini, di kamar aja sepertinya cukup, Apalagi nikmatin lingkungan disni. Photographer nya rama. Tapi bar ny samping pool belum hidup, mungkin fun kl mulai hidup. Mungkin untuk pool bisa ditambah pencahayaannya untuk malam, jadi enjoy kalau mau berenang malam. Overall , tempat ini nyaman.",5
78,The Sankara Suite & Villas By Pramana,"Staf ramah sekali, worth it pokoknya nginep disini, fo senjaya sangat ramah sangat membantu, di jelaskan dengan detail, viewnya bagus banget, kalau pingin susana ubud yang sunyi adem, salah satu list untuk staycation",5
79,The Sankara Suite & Villas By Pramana,"Tempat yang tepat untuk honeymoon dgn pelayanan yg terbaik, ramah, bersih, , suasananya pas menenangkan , sebelah sungai dan Forest , dengan konsep Mahabrata 🥰😘,,,  Specially buat bli Yogi ""Resto"", ramah dan banyak kasih info tentang Bali ,, recomended",5
80,The Sankara Suite & Villas By Pramana,"Tempatnya nyaman banget, kolam renangnya luas pelayanan di poolbar nya ramah, Terima kasih pelayanannya Bli Pandu dan Bli Yogi 😁 nggak bakal mikir dua kali buat balik lagi 😊 makanannya bervariasi dan enak enak banget thankyouu",5
81,The Sankara Suite & Villas By Pramana,"Poolnya luas, suasananya asri, pelayanannya ramaah banget.. apalagi kak Yogi dan Kak Pandu di Pool Bar .. thankyou . Makanan yg disediakan juga enak, coffee nya favorite banget! Variannya juga beragam, puas bgt 🥰",5
82,The Sankara Suite & Villas By Pramana,Keren maksimal.... Pasti pingin kesini lagi.  Semoga semua sehat dan sukses...  Semoga segera membaik keadaannya....   Dan tambah sukses...   Tak sabar mau kesini lagi... Terus sehat bahagia ya semua staff... Terimakaaih,5
83,The Sankara Suite & Villas By Pramana,"Hotel : fasilitas lengkap, kamar bersih, pelayanan sangat bagus, staff ramah, proses check-in cepat, prokes ketat 👍  Restaurant : pelayanan cepat & ramah, breakfast di pagi hari jadi sangat memuaskan, karena pemandangan yg bagus. Sangat berbeda dari ibukota 👍👍 Buat bli yogi di restaurant.",5
84,The Sankara Suite & Villas By Pramana,"Best place buat honeymoon. Sankara kamarnya besar & bersih, staff nya ramah & sangat helpful. Makanan enak. Pool bersih. Recommended place to stay at Ubud. Radha Spa juga super oke pelayanan nya. Recommendes",5
85,The Sankara Suite & Villas By Pramana,"Penginapannya nyaman, staffnya ramah-ramah, cepat tanggap, excellent service  Mba Ari Ramah dan  Terbaik..  Minta tambahan towel dikasih, kamar minta diganti (selama ada kamar kosong) juga dikasih, sarapannya lumayan. Ikut Yoga, instrkturnya Mba Fatma  juga ramah bnget. Spa-nya juga nyaman dan enak, juga lagi ada discount.  Malam” minta cabe rawit juga dikasih dianterin mba ari ke kamar 😊  Mba Yogi juga ramah banget   Thank you Mba Ari, Mba Yogi, dan staf” lainnya",5
86,The Sankara Suite & Villas By Pramana,"The pool was nice, gym lengkap, kamar sangat nyaman dan makanan juga enak dan masuk akal harganya. Semua pegawai sangat ramah dan sangat membantu. Akses ke hotel juga tidak sulit dan juga tidak begitu jauh dari kota.",5
87,The Sankara Suite & Villas By Pramana,"so far oke semua, dapat free upgrade ke private pool dan free photo session juga, kamar bersih, view bagus khas banget dengan suasana ubud, poolnya juga bersih ditambah lagi ada live akustik di pool bar nya",5
88,The Sankara Suite & Villas By Pramana,Lokasi sekitar 2km dari kota Ubud. Mudah pesan makanan online sekitar banyak pilihan. Hotelnya asri dan modern nuansa alam pinggir tebing dengan suara sungai kecil. Kamar bersih dengan private infinity pool.,5
89,The Sankara Suite & Villas By Pramana,"Overall good, dilayani dengan baik. Untuk keluarga dengan anak kecil dibawah umur 2 tahun, cocok banget di suite pool villa. Recommended ⭐️⭐️⭐️⭐️⭐️  Riverside pool villa bagus untuk pasangan, tidak untuk anak kecil yg sedang aktif aktifnya",5
